Lead Number,prediction_score_1,prediction_score_0,prediction_label
601396,0.2076,0.7924,0
607259,0.2076,0.7924,0
618943,0.2076,0.7924,0
637395,0.2076,0.7924,0
627212,0.2075,0.7925,0
656327,0.2075,0.7925,0
612830,0.2075,0.7925,0
616780,0.2075,0.7925,0
654319,0.2074,0.7926,0
618850,0.2074,0.7926,0
634511,0.2074,0.7926,0
643227,0.2073,0.7927,0
610800,0.2073,0.7927,0
601887,0.2073,0.7927,0
598058,0.2073,0.7927,0
579769,0.2073,0.7927,0
628986,0.2073,0.7927,0
627692,0.2073,0.7927,0
594655,0.2072,0.7928,0
655405,0.2072,0.7928,0
654254,0.2072,0.7928,0
584573,0.2072,0.7928,0
621870,0.2072,0.7928,0
590031,0.2072,0.7928,0
584574,0.2072,0.7928,0
655450,0.2072,0.7928,0
591390,0.2071,0.7929,0
635319,0.2071,0.7929,0
640890,0.2071,0.7929,0
653292,0.2071,0.7929,0
634222,0.2071,0.7929,0
615031,0.207,0.793,0
651143,0.207,0.793,0
593913,0.207,0.793,0
640707,0.207,0.793,0
657224,0.2069,0.7931,0
630386,0.2069,0.7931,0
652987,0.2069,0.7931,0
632869,0.2068,0.7932,0
600400,0.2068,0.7932,0
583333,0.2067,0.7933,0
580104,0.2067,0.7933,0
641155,0.2067,0.7933,0
653053,0.2067,0.7933,0
637589,0.2067,0.7933,0
610651,0.2067,0.7933,0
600810,0.2066,0.7934,0
609585,0.2066,0.7934,0
650794,0.2066,0.7934,0
657703,0.2066,0.7934,0
659708,0.2066,0.7934,0
594881,0.2066,0.7934,0
653302,0.2066,0.7934,0
624642,0.2065,0.7935,0
656354,0.2065,0.7935,0
653232,0.2065,0.7935,0
657436,0.2065,0.7935,0
653104,0.2065,0.7935,0
601158,0.2065,0.7935,0
602582,0.2065,0.7935,0
649500,0.2065,0.7935,0
580322,0.2064,0.7936,0
657092,0.2064,0.7936,0
591970,0.2064,0.7936,0
588857,0.2064,0.7936,0
627808,0.2064,0.7936,0
636471,0.2064,0.7936,0
582425,0.2064,0.7936,0
581179,0.2063,0.7937,0
621024,0.2063,0.7937,0
596550,0.2063,0.7937,0
612162,0.2063,0.7937,0
658234,0.2062,0.7938,0
614615,0.2062,0.7938,0
617969,0.2062,0.7938,0
619626,0.2062,0.7938,0
608687,0.2062,0.7938,0
657138,0.2062,0.7938,0
603338,0.2062,0.7938,0
605655,0.2062,0.7938,0
593865,0.2061,0.7939,0
622566,0.2061,0.7939,0
658353,0.2061,0.7939,0
626579,0.2061,0.7939,0
584655,0.2061,0.7939,0
586377,0.2061,0.7939,0
591695,0.206,0.794,0
614219,0.206,0.794,0
580577,0.206,0.794,0
656789,0.2059,0.7941,0
598150,0.2059,0.7941,0
633527,0.2058,0.7942,0
588797,0.2058,0.7942,0
637914,0.2058,0.7942,0
636174,0.2058,0.7942,0
584821,0.2058,0.7942,0
617482,0.2057,0.7943,0
582360,0.2057,0.7943,0
603833,0.2057,0.7943,0
600879,0.2057,0.7943,0
657500,0.2057,0.7943,0
590261,0.2056,0.7944,0
650444,0.2056,0.7944,0
618437,0.2056,0.7944,0
625601,0.2056,0.7944,0
619515,0.2055,0.7945,0
591682,0.2055,0.7945,0
603515,0.2055,0.7945,0
651642,0.2054,0.7946,0
598851,0.2054,0.7946,0
629410,0.2054,0.7946,0
581372,0.2054,0.7946,0
624284,0.2054,0.7946,0
656120,0.2054,0.7946,0
637661,0.2054,0.7946,0
603419,0.2054,0.7946,0
647539,0.2053,0.7947,0
584197,0.2053,0.7947,0
641663,0.2053,0.7947,0
593866,0.2053,0.7947,0
637996,0.2053,0.7947,0
638325,0.2053,0.7947,0
594041,0.2052,0.7948,0
589663,0.2052,0.7948,0
619534,0.2052,0.7948,0
596450,0.2052,0.7948,0
621770,0.2052,0.7948,0
585010,0.2052,0.7948,0
652828,0.2051,0.7949,0
635330,0.2051,0.7949,0
589356,0.2051,0.7949,0
624568,0.205,0.795,0
633316,0.205,0.795,0
605134,0.2049,0.7951,0
585386,0.2049,0.7951,0
583505,0.2049,0.7951,0
659357,0.2049,0.7951,0
608823,0.2048,0.7952,0
654278,0.2048,0.7952,0
588886,0.2048,0.7952,0
643545,0.2047,0.7953,0
652477,0.2047,0.7953,0
657697,0.2047,0.7953,0
652616,0.2047,0.7953,0
653044,0.2047,0.7953,0
660215,0.2047,0.7953,0
620624,0.2047,0.7953,0
608408,0.2047,0.7953,0
583381,0.2047,0.7953,0
652641,0.2047,0.7953,0
583608,0.2046,0.7954,0
603552,0.2046,0.7954,0
592725,0.2046,0.7954,0
642802,0.2046,0.7954,0
614387,0.2046,0.7954,0
660255,0.2045,0.7955,0
636799,0.2045,0.7955,0
656896,0.2045,0.7955,0
645806,0.2044,0.7956,0
615279,0.2044,0.7956,0
609024,0.2044,0.7956,0
591037,0.2044,0.7956,0
625971,0.2043,0.7957,0
607234,0.2043,0.7957,0
639293,0.2043,0.7957,0
613083,0.2043,0.7957,0
653987,0.2043,0.7957,0
592439,0.2043,0.7957,0
614729,0.2042,0.7958,0
655103,0.2042,0.7958,0
588879,0.2041,0.7959,0
617750,0.2041,0.7959,0
608434,0.2041,0.7959,0
641523,0.204,0.796,0
641603,0.204,0.796,0
584248,0.204,0.796,0
656378,0.204,0.796,0
645241,0.2039,0.7961,0
599164,0.2039,0.7961,0
591765,0.2039,0.7961,0
605331,0.2039,0.7961,0
608857,0.2039,0.7961,0
588310,0.2038,0.7962,0
609951,0.2038,0.7962,0
592990,0.2038,0.7962,0
580072,0.2037,0.7963,0
626930,0.2037,0.7963,0
655371,0.2037,0.7963,0
610784,0.2036,0.7964,0
617419,0.2036,0.7964,0
581494,0.2036,0.7964,0
588140,0.2036,0.7964,0
594128,0.2035,0.7965,0
582084,0.2035,0.7965,0
595604,0.2035,0.7965,0
643201,0.2034,0.7966,0
628080,0.2033,0.7967,0
643384,0.2033,0.7967,0
628577,0.2033,0.7967,0
653919,0.2033,0.7967,0
627535,0.2033,0.7967,0
604620,0.2033,0.7967,0
587499,0.2033,0.7967,0
609268,0.2033,0.7967,0
631355,0.2033,0.7967,0
624187,0.2033,0.7967,0
621410,0.2032,0.7968,0
656463,0.2031,0.7969,0
659117,0.2031,0.7969,0
622177,0.203,0.797,0
602733,0.203,0.797,0
609203,0.203,0.797,0
627657,0.203,0.797,0
599463,0.203,0.797,0
620751,0.203,0.797,0
655140,0.2029,0.7971,0
583030,0.2029,0.7971,0
585266,0.2029,0.7971,0
643508,0.2029,0.7971,0
600956,0.2029,0.7971,0
594875,0.2029,0.7971,0
625188,0.2029,0.7971,0
599633,0.2027,0.7973,0
640041,0.2027,0.7973,0
591760,0.2027,0.7973,0
624295,0.2027,0.7973,0
614570,0.2027,0.7973,0
647697,0.2026,0.7974,0
656078,0.2026,0.7974,0
644125,0.2026,0.7974,0
639205,0.2025,0.7975,0
643459,0.2025,0.7975,0
589466,0.2025,0.7975,0
620563,0.2025,0.7975,0
657691,0.2023,0.7977,0
657899,0.2023,0.7977,0
621397,0.2023,0.7977,0
606497,0.2023,0.7977,0
656385,0.2023,0.7977,0
643534,0.2022,0.7978,0
590304,0.2022,0.7978,0
582560,0.2021,0.7979,0
641633,0.2021,0.7979,0
596280,0.2021,0.7979,0
586071,0.2021,0.7979,0
588843,0.202,0.798,0
613019,0.202,0.798,0
599977,0.202,0.798,0
653231,0.202,0.798,0
631766,0.202,0.798,0
590004,0.2019,0.7981,0
641257,0.2019,0.7981,0
601485,0.2019,0.7981,0
586104,0.2019,0.7981,0
610437,0.2019,0.7981,0
584008,0.2018,0.7982,0
636453,0.2018,0.7982,0
639147,0.2018,0.7982,0
581868,0.2018,0.7982,0
654123,0.2018,0.7982,0
590847,0.2017,0.7983,0
594700,0.2016,0.7984,0
651270,0.2016,0.7984,0
653413,0.2016,0.7984,0
654095,0.2016,0.7984,0
618578,0.2016,0.7984,0
644658,0.2015,0.7985,0
645948,0.2015,0.7985,0
632870,0.2015,0.7985,0
649597,0.2015,0.7985,0
598771,0.2015,0.7985,0
594696,0.2015,0.7985,0
609431,0.2014,0.7986,0
620905,0.2014,0.7986,0
631869,0.2014,0.7986,0
599135,0.2014,0.7986,0
645274,0.2014,0.7986,0
598887,0.2014,0.7986,0
643320,0.2014,0.7986,0
580350,0.2014,0.7986,0
654499,0.2013,0.7987,0
592892,0.2013,0.7987,0
627353,0.2012,0.7988,0
610682,0.2012,0.7988,0
630193,0.2012,0.7988,0
603189,0.2012,0.7988,0
632790,0.2012,0.7988,0
597563,0.2012,0.7988,0
628908,0.2012,0.7988,0
597301,0.2012,0.7988,0
601098,0.2012,0.7988,0
632943,0.2012,0.7988,0
621044,0.2012,0.7988,0
603003,0.2012,0.7988,0
606685,0.2012,0.7988,0
627062,0.2012,0.7988,0
615839,0.2012,0.7988,0
601883,0.2012,0.7988,0
608760,0.2012,0.7988,0
596857,0.2012,0.7988,0
586820,0.2012,0.7988,0
621922,0.2012,0.7988,0
621264,0.2012,0.7988,0
608307,0.2012,0.7988,0
616744,0.2012,0.7988,0
604051,0.2012,0.7988,0
626041,0.2012,0.7988,0
627445,0.2012,0.7988,0
592857,0.2012,0.7988,0
626188,0.2012,0.7988,0
629804,0.2012,0.7988,0
629811,0.2012,0.7988,0
608131,0.2012,0.7988,0
597161,0.2012,0.7988,0
611142,0.2011,0.7989,0
655079,0.2011,0.7989,0
627952,0.2011,0.7989,0
636228,0.2011,0.7989,0
581414,0.2011,0.7989,0
593446,0.2011,0.7989,0
596153,0.2011,0.7989,0
659238,0.2011,0.7989,0
588711,0.2011,0.7989,0
615958,0.2011,0.7989,0
631014,0.2011,0.7989,0
639019,0.2011,0.7989,0
601139,0.2011,0.7989,0
655134,0.2011,0.7989,0
593227,0.201,0.799,0
615333,0.201,0.799,0
582385,0.201,0.799,0
616456,0.2009,0.7991,0
596419,0.2009,0.7991,0
579545,0.2009,0.7991,0
655277,0.2008,0.7992,0
617172,0.2008,0.7992,0
621254,0.2008,0.7992,0
627081,0.2008,0.7992,0
613378,0.2008,0.7992,0
619325,0.2008,0.7992,0
655403,0.2007,0.7993,0
601642,0.2007,0.7993,0
627100,0.2007,0.7993,0
645671,0.2007,0.7993,0
599367,0.2007,0.7993,0
651284,0.2007,0.7993,0
597417,0.2006,0.7994,0
612466,0.2006,0.7994,0
621535,0.2006,0.7994,0
612598,0.2006,0.7994,0
657356,0.2006,0.7994,0
656665,0.2005,0.7995,0
643778,0.2005,0.7995,0
597889,0.2005,0.7995,0
635906,0.2005,0.7995,0
607487,0.2005,0.7995,0
644288,0.2005,0.7995,0
637438,0.2005,0.7995,0
604965,0.2005,0.7995,0
622545,0.2005,0.7995,0
596193,0.2005,0.7995,0
628456,0.2004,0.7996,0
595769,0.2004,0.7996,0
641258,0.2004,0.7996,0
640642,0.2004,0.7996,0
613976,0.2004,0.7996,0
623030,0.2003,0.7997,0
594641,0.2003,0.7997,0
642495,0.2003,0.7997,0
619022,0.2003,0.7997,0
632721,0.2003,0.7997,0
649851,0.2003,0.7997,0
622488,0.2003,0.7997,0
628309,0.2003,0.7997,0
628768,0.2003,0.7997,0
629031,0.2003,0.7997,0
605884,0.2003,0.7997,0
619821,0.2002,0.7998,0
596593,0.2002,0.7998,0
584832,0.2002,0.7998,0
595086,0.2002,0.7998,0
597853,0.2002,0.7998,0
607059,0.2002,0.7998,0
627793,0.2002,0.7998,0
659676,0.2001,0.7999,0
620255,0.2001,0.7999,0
653652,0.2001,0.7999,0
620919,0.2001,0.7999,0
598621,0.2001,0.7999,0
606886,0.2001,0.7999,0
638858,0.2001,0.7999,0
654176,0.2,0.8,0
616225,0.2,0.8,0
613854,0.2,0.8,0
639863,0.2,0.8,0
656580,0.2,0.8,0
628150,0.1999,0.8001,0
600228,0.1999,0.8001,0
613698,0.1999,0.8001,0
598752,0.1999,0.8001,0
657995,0.1998,0.8002,0
627769,0.1998,0.8002,0
594150,0.1998,0.8002,0
613087,0.1998,0.8002,0
606552,0.1998,0.8002,0
591812,0.1997,0.8003,0
628877,0.1997,0.8003,0
600947,0.1997,0.8003,0
660423,0.1997,0.8003,0
584805,0.1997,0.8003,0
649135,0.1997,0.8003,0
638316,0.1996,0.8004,0
647123,0.1996,0.8004,0
653527,0.1996,0.8004,0
641455,0.1996,0.8004,0
653858,0.1996,0.8004,0
657510,0.1996,0.8004,0
655154,0.1996,0.8004,0
644343,0.1996,0.8004,0
603015,0.1995,0.8005,0
612846,0.1995,0.8005,0
607738,0.1995,0.8005,0
649892,0.1995,0.8005,0
654218,0.1995,0.8005,0
592016,0.1995,0.8005,0
616421,0.1995,0.8005,0
647606,0.1995,0.8005,0
660339,0.1995,0.8005,0
645291,0.1994,0.8006,0
627274,0.1994,0.8006,0
590689,0.1994,0.8006,0
612884,0.1994,0.8006,0
593818,0.1994,0.8006,0
607615,0.1993,0.8007,0
582225,0.1993,0.8007,0
634986,0.1993,0.8007,0
660048,0.1993,0.8007,0
649951,0.1993,0.8007,0
626180,0.1993,0.8007,0
602402,0.1993,0.8007,0
603154,0.1993,0.8007,0
655685,0.1993,0.8007,0
634783,0.1992,0.8008,0
611920,0.1992,0.8008,0
624973,0.1992,0.8008,0
631108,0.1992,0.8008,0
625581,0.1992,0.8008,0
611543,0.1992,0.8008,0
633562,0.1992,0.8008,0
630262,0.1992,0.8008,0
609141,0.1992,0.8008,0
585382,0.1991,0.8009,0
618074,0.1991,0.8009,0
645035,0.1991,0.8009,0
632202,0.1991,0.8009,0
620405,0.1991,0.8009,0
606475,0.1991,0.8009,0
645024,0.1991,0.8009,0
658430,0.1991,0.8009,0
654456,0.199,0.801,0
620695,0.199,0.801,0
630403,0.199,0.801,0
642466,0.199,0.801,0
632381,0.199,0.801,0
632692,0.199,0.801,0
627713,0.199,0.801,0
633392,0.1989,0.8011,0
608369,0.1989,0.8011,0
626723,0.1989,0.8011,0
641709,0.1989,0.8011,0
605141,0.1989,0.8011,0
626068,0.1989,0.8011,0
619846,0.1989,0.8011,0
650788,0.1989,0.8011,0
617753,0.1989,0.8011,0
616721,0.1989,0.8011,0
636367,0.1989,0.8011,0
598730,0.1989,0.8011,0
621676,0.1989,0.8011,0
653903,0.1989,0.8011,0
608302,0.1988,0.8012,0
641870,0.1988,0.8012,0
629251,0.1988,0.8012,0
632908,0.1988,0.8012,0
594568,0.1988,0.8012,0
599383,0.1988,0.8012,0
630564,0.1988,0.8012,0
619176,0.1987,0.8013,0
645184,0.1987,0.8013,0
620468,0.1987,0.8013,0
633260,0.1987,0.8013,0
598330,0.1987,0.8013,0
634607,0.1987,0.8013,0
601982,0.1987,0.8013,0
624830,0.1987,0.8013,0
579942,0.1987,0.8013,0
646849,0.1987,0.8013,0
627523,0.1987,0.8013,0
602873,0.1987,0.8013,0
596565,0.1987,0.8013,0
614973,0.1987,0.8013,0
614565,0.1986,0.8014,0
631984,0.1986,0.8014,0
607333,0.1986,0.8014,0
634082,0.1986,0.8014,0
650231,0.1986,0.8014,0
614511,0.1986,0.8014,0
597968,0.1986,0.8014,0
631767,0.1986,0.8014,0
605583,0.1986,0.8014,0
649405,0.1986,0.8014,0
628344,0.1986,0.8014,0
653656,0.1986,0.8014,0
638430,0.1985,0.8015,0
630808,0.1985,0.8015,0
620147,0.1985,0.8015,0
583406,0.1985,0.8015,0
599082,0.1985,0.8015,0
603514,0.1985,0.8015,0
625565,0.1984,0.8016,0
585995,0.1984,0.8016,0
604385,0.1984,0.8016,0
619183,0.1984,0.8016,0
593282,0.1984,0.8016,0
615968,0.1984,0.8016,0
594964,0.1984,0.8016,0
603592,0.1984,0.8016,0
622275,0.1983,0.8017,0
626197,0.1983,0.8017,0
617630,0.1983,0.8017,0
606102,0.1983,0.8017,0
603010,0.1983,0.8017,0
625590,0.1983,0.8017,0
656778,0.1983,0.8017,0
598087,0.1983,0.8017,0
616009,0.1983,0.8017,0
624208,0.1982,0.8018,0
591151,0.1982,0.8018,0
608325,0.1982,0.8018,0
630667,0.1982,0.8018,0
624586,0.1982,0.8018,0
659720,0.1982,0.8018,0
626317,0.1982,0.8018,0
613861,0.1982,0.8018,0
622395,0.1982,0.8018,0
628918,0.1982,0.8018,0
602920,0.1982,0.8018,0
605251,0.1982,0.8018,0
604851,0.1981,0.8019,0
623832,0.1981,0.8019,0
601521,0.1981,0.8019,0
606878,0.1981,0.8019,0
640024,0.1981,0.8019,0
596338,0.1981,0.8019,0
633061,0.1981,0.8019,0
617833,0.1981,0.8019,0
598761,0.1981,0.8019,0
620550,0.1981,0.8019,0
623831,0.1981,0.8019,0
604980,0.1981,0.8019,0
630628,0.1981,0.8019,0
593977,0.1981,0.8019,0
626895,0.1981,0.8019,0
593559,0.1981,0.8019,0
622617,0.1981,0.8019,0
655497,0.1981,0.8019,0
631307,0.198,0.802,0
632733,0.198,0.802,0
631360,0.198,0.802,0
602170,0.198,0.802,0
609912,0.198,0.802,0
594636,0.198,0.802,0
635908,0.198,0.802,0
624682,0.198,0.802,0
651736,0.198,0.802,0
607542,0.198,0.802,0
599247,0.198,0.802,0
626511,0.198,0.802,0
594647,0.198,0.802,0
614037,0.1979,0.8021,0
618111,0.1979,0.8021,0
626664,0.1979,0.8021,0
604821,0.1979,0.8021,0
602534,0.1979,0.8021,0
613750,0.1979,0.8021,0
592317,0.1979,0.8021,0
601617,0.1979,0.8021,0
589739,0.1979,0.8021,0
657311,0.1979,0.8021,0
628580,0.1979,0.8021,0
627470,0.1979,0.8021,0
649467,0.1978,0.8022,0
654143,0.1978,0.8022,0
644069,0.1978,0.8022,0
659685,0.1978,0.8022,0
644118,0.1978,0.8022,0
595249,0.1978,0.8022,0
592208,0.1978,0.8022,0
584219,0.1978,0.8022,0
659221,0.1978,0.8022,0
649774,0.1978,0.8022,0
634213,0.1978,0.8022,0
654971,0.1978,0.8022,0
619533,0.1978,0.8022,0
646448,0.1978,0.8022,0
634422,0.1977,0.8023,0
644477,0.1977,0.8023,0
612980,0.1977,0.8023,0
648948,0.1977,0.8023,0
653547,0.1977,0.8023,0
643169,0.1977,0.8023,0
622036,0.1977,0.8023,0
607745,0.1976,0.8024,0
642054,0.1976,0.8024,0
591596,0.1976,0.8024,0
626184,0.1976,0.8024,0
589441,0.1976,0.8024,0
601156,0.1976,0.8024,0
637705,0.1976,0.8024,0
606970,0.1976,0.8024,0
603167,0.1976,0.8024,0
608150,0.1976,0.8024,0
642841,0.1976,0.8024,0
630139,0.1976,0.8024,0
597415,0.1976,0.8024,0
605829,0.1976,0.8024,0
598876,0.1976,0.8024,0
593570,0.1976,0.8024,0
655427,0.1975,0.8025,0
646873,0.1975,0.8025,0
592812,0.1975,0.8025,0
581941,0.1975,0.8025,0
634263,0.1975,0.8025,0
601071,0.1975,0.8025,0
607239,0.1975,0.8025,0
608612,0.1975,0.8025,0
611211,0.1975,0.8025,0
609278,0.1974,0.8026,0
593625,0.1974,0.8026,0
643274,0.1974,0.8026,0
642028,0.1974,0.8026,0
609210,0.1974,0.8026,0
598522,0.1974,0.8026,0
629243,0.1973,0.8027,0
611433,0.1973,0.8027,0
655628,0.1973,0.8027,0
584471,0.1973,0.8027,0
623197,0.1972,0.8028,0
642242,0.1972,0.8028,0
656233,0.1972,0.8028,0
652594,0.1972,0.8028,0
644160,0.1972,0.8028,0
647448,0.1972,0.8028,0
603465,0.1972,0.8028,0
651788,0.1972,0.8028,0
632890,0.1972,0.8028,0
648707,0.1972,0.8028,0
580966,0.1972,0.8028,0
588485,0.1972,0.8028,0
626569,0.1971,0.8029,0
583802,0.1971,0.8029,0
605487,0.1971,0.8029,0
655916,0.1971,0.8029,0
593169,0.1971,0.8029,0
617895,0.1971,0.8029,0
591415,0.1971,0.8029,0
631665,0.1971,0.8029,0
609012,0.1971,0.8029,0
586850,0.1971,0.8029,0
653929,0.1971,0.8029,0
592590,0.1971,0.8029,0
626252,0.1971,0.8029,0
594937,0.1971,0.8029,0
649203,0.1971,0.8029,0
605232,0.1971,0.8029,0
604796,0.1971,0.8029,0
633453,0.1971,0.8029,0
607067,0.1971,0.8029,0
616581,0.1971,0.8029,0
627604,0.1971,0.8029,0
634478,0.197,0.803,0
601850,0.197,0.803,0
614828,0.197,0.803,0
603286,0.197,0.803,0
634779,0.1969,0.8031,0
630663,0.1969,0.8031,0
638220,0.1969,0.8031,0
598213,0.1969,0.8031,0
597250,0.1969,0.8031,0
636950,0.1969,0.8031,0
601957,0.1969,0.8031,0
601728,0.1969,0.8031,0
597306,0.1969,0.8031,0
648136,0.1969,0.8031,0
600645,0.1969,0.8031,0
601564,0.1968,0.8032,0
652314,0.1968,0.8032,0
591756,0.1968,0.8032,0
581712,0.1967,0.8033,0
653785,0.1967,0.8033,0
623879,0.1967,0.8033,0
591120,0.1967,0.8033,0
602520,0.1967,0.8033,0
628845,0.1967,0.8033,0
605588,0.1967,0.8033,0
604710,0.1967,0.8033,0
613149,0.1967,0.8033,0
646370,0.1967,0.8033,0
617731,0.1967,0.8033,0
601799,0.1967,0.8033,0
586843,0.1966,0.8034,0
655338,0.1966,0.8034,0
626514,0.1966,0.8034,0
612669,0.1966,0.8034,0
585865,0.1966,0.8034,0
635958,0.1966,0.8034,0
629691,0.1965,0.8035,0
617307,0.1965,0.8035,0
622875,0.1965,0.8035,0
658029,0.1965,0.8035,0
615722,0.1965,0.8035,0
660194,0.1965,0.8035,0
632997,0.1965,0.8035,0
641684,0.1965,0.8035,0
607198,0.1965,0.8035,0
641647,0.1965,0.8035,0
602958,0.1965,0.8035,0
645285,0.1964,0.8036,0
619268,0.1964,0.8036,0
630730,0.1964,0.8036,0
614566,0.1964,0.8036,0
606827,0.1964,0.8036,0
642986,0.1964,0.8036,0
607485,0.1963,0.8037,0
637585,0.1963,0.8037,0
654184,0.1963,0.8037,0
655719,0.1963,0.8037,0
620667,0.1963,0.8037,0
606988,0.1963,0.8037,0
641265,0.1963,0.8037,0
620813,0.1963,0.8037,0
641227,0.1963,0.8037,0
604266,0.1963,0.8037,0
617213,0.1963,0.8037,0
604690,0.1963,0.8037,0
604688,0.1963,0.8037,0
658828,0.1962,0.8038,0
655437,0.1962,0.8038,0
634642,0.1962,0.8038,0
604317,0.1962,0.8038,0
656481,0.1962,0.8038,0
632984,0.1962,0.8038,0
647818,0.1962,0.8038,0
610888,0.1962,0.8038,0
654174,0.1962,0.8038,0
631753,0.1962,0.8038,0
626369,0.1962,0.8038,0
649562,0.1961,0.8039,0
594837,0.1961,0.8039,0
656729,0.1961,0.8039,0
626996,0.196,0.804,0
632387,0.196,0.804,0
602772,0.196,0.804,0
648588,0.196,0.804,0
623084,0.196,0.804,0
635498,0.196,0.804,0
605295,0.196,0.804,0
598657,0.196,0.804,0
584266,0.1959,0.8041,0
623158,0.1959,0.8041,0
592599,0.1959,0.8041,0
602075,0.1959,0.8041,0
615155,0.1959,0.8041,0
590504,0.1959,0.8041,0
591199,0.1959,0.8041,0
628153,0.1959,0.8041,0
655510,0.1959,0.8041,0
623713,0.1959,0.8041,0
592745,0.1959,0.8041,0
610601,0.1959,0.8041,0
603800,0.1959,0.8041,0
600301,0.1958,0.8042,0
587719,0.1958,0.8042,0
627999,0.1958,0.8042,0
607638,0.1958,0.8042,0
593398,0.1958,0.8042,0
604739,0.1958,0.8042,0
625012,0.1958,0.8042,0
625727,0.1958,0.8042,0
629915,0.1958,0.8042,0
651241,0.1958,0.8042,0
643170,0.1957,0.8043,0
629398,0.1957,0.8043,0
615473,0.1957,0.8043,0
590717,0.1957,0.8043,0
585890,0.1956,0.8044,0
652766,0.1956,0.8044,0
614723,0.1956,0.8044,0
634474,0.1956,0.8044,0
658766,0.1955,0.8045,0
597443,0.1955,0.8045,0
614607,0.1955,0.8045,0
643593,0.1955,0.8045,0
611599,0.1955,0.8045,0
604321,0.1955,0.8045,0
644450,0.1955,0.8045,0
637414,0.1955,0.8045,0
659942,0.1955,0.8045,0
620588,0.1955,0.8045,0
656096,0.1955,0.8045,0
598250,0.1955,0.8045,0
585357,0.1955,0.8045,0
617248,0.1955,0.8045,0
622783,0.1955,0.8045,0
659123,0.1954,0.8046,0
649252,0.1954,0.8046,0
596284,0.1954,0.8046,0
658677,0.1954,0.8046,0
608606,0.1954,0.8046,0
632032,0.1954,0.8046,0
605175,0.1953,0.8047,0
601228,0.1953,0.8047,0
610648,0.1953,0.8047,0
610341,0.1953,0.8047,0
626221,0.1953,0.8047,0
618506,0.1953,0.8047,0
623790,0.1953,0.8047,0
623380,0.1953,0.8047,0
603146,0.1953,0.8047,0
628438,0.1953,0.8047,0
619506,0.1953,0.8047,0
596700,0.1953,0.8047,0
618102,0.1953,0.8047,0
629976,0.1953,0.8047,0
653569,0.1952,0.8048,0
592869,0.1952,0.8048,0
646181,0.1952,0.8048,0
660558,0.1952,0.8048,0
619000,0.1952,0.8048,0
636647,0.1951,0.8049,0
636112,0.1951,0.8049,0
592316,0.1951,0.8049,0
628050,0.1951,0.8049,0
591605,0.1951,0.8049,0
607656,0.195,0.805,0
649138,0.195,0.805,0
638770,0.195,0.805,0
641040,0.195,0.805,0
632428,0.195,0.805,0
607133,0.195,0.805,0
602204,0.195,0.805,0
593130,0.195,0.805,0
607144,0.195,0.805,0
623975,0.195,0.805,0
598507,0.195,0.805,0
657882,0.195,0.805,0
628791,0.195,0.805,0
632055,0.1949,0.8051,0
622423,0.1949,0.8051,0
622655,0.1949,0.8051,0
614268,0.1949,0.8051,0
581627,0.1949,0.8051,0
609169,0.1949,0.8051,0
628149,0.1949,0.8051,0
624314,0.1949,0.8051,0
651869,0.1949,0.8051,0
630936,0.1949,0.8051,0
623715,0.1949,0.8051,0
609296,0.1949,0.8051,0
640384,0.1948,0.8052,0
607050,0.1948,0.8052,0
645960,0.1948,0.8052,0
618977,0.1948,0.8052,0
602530,0.1948,0.8052,0
605056,0.1948,0.8052,0
645491,0.1948,0.8052,0
602304,0.1948,0.8052,0
616332,0.1948,0.8052,0
605365,0.1948,0.8052,0
599113,0.1948,0.8052,0
591826,0.1947,0.8053,0
612320,0.1947,0.8053,0
607265,0.1947,0.8053,0
622076,0.1947,0.8053,0
599576,0.1947,0.8053,0
599330,0.1947,0.8053,0
649936,0.1947,0.8053,0
645629,0.1946,0.8054,0
596798,0.1946,0.8054,0
608169,0.1946,0.8054,0
580530,0.1946,0.8054,0
596454,0.1946,0.8054,0
629390,0.1946,0.8054,0
598596,0.1945,0.8055,0
602217,0.1945,0.8055,0
602233,0.1945,0.8055,0
652963,0.1945,0.8055,0
610147,0.1945,0.8055,0
594630,0.1945,0.8055,0
653163,0.1945,0.8055,0
606507,0.1944,0.8056,0
627291,0.1944,0.8056,0
610357,0.1944,0.8056,0
609041,0.1944,0.8056,0
604437,0.1944,0.8056,0
598763,0.1943,0.8057,0
636979,0.1943,0.8057,0
603414,0.1943,0.8057,0
594733,0.1943,0.8057,0
604600,0.1943,0.8057,0
600616,0.1943,0.8057,0
585348,0.1943,0.8057,0
614186,0.1943,0.8057,0
655949,0.1943,0.8057,0
598694,0.1943,0.8057,0
600088,0.1943,0.8057,0
657014,0.1943,0.8057,0
590357,0.1943,0.8057,0
602677,0.1943,0.8057,0
600727,0.1943,0.8057,0
585140,0.1943,0.8057,0
602352,0.1943,0.8057,0
600153,0.1943,0.8057,0
656962,0.1942,0.8058,0
630128,0.1942,0.8058,0
637858,0.1942,0.8058,0
615194,0.1942,0.8058,0
627665,0.1942,0.8058,0
655024,0.1942,0.8058,0
607320,0.1942,0.8058,0
660070,0.1942,0.8058,0
628158,0.1941,0.8059,0
600329,0.1941,0.8059,0
643788,0.1941,0.8059,0
649947,0.1941,0.8059,0
613506,0.1941,0.8059,0
624199,0.1941,0.8059,0
659057,0.1941,0.8059,0
659931,0.1941,0.8059,0
589457,0.1941,0.8059,0
618022,0.194,0.806,0
607765,0.194,0.806,0
